X,Y,OBJECTID,asset_id,system_type,invert_level_nzvd2016,invert_level_wgtn1953,chamber_floor_depth,cover_level_nzvd2016,cover_level_wgtn1953,node_type,manhole_type,status,location,kcdc_histo_id,year_installed
1778921.288,5487509.8915,13016006,KWWN005835,Wastewater,,,,6.3,6.67,WWMH,,INUS,Otaki,20071123092204,2006
1769422.6,5467906.8805,13016007,KWWN006226,Wastewater,,,,41.21,41.56,WWMH,,INUS,Paraparaumu,2011100711484,2005
1768524.334,5470921.9565,13016008,KWWN005359,Wastewater,2.28,2.63,2.12,4.4,4.75,WWMH,,INUS,Paraparaumu,20030406071951,2003
1768261.34,5468444.5465,13016009,KWWN005695,Wastewater,4.57,4.92,1.26,5.83,6.18,WWMH,,INUS,Paraparaumu,20050713084128,2004
1769686.571,5472667.0405,13016010,KWWN005139,Wastewater,,,,,,WWCE,,INUS,Paraparaumu,PSM01310,1980
1766643.813,5467913.9405,13016011,KWWN005004,Wastewater,,,,,,WWMH,,INUS,Paraparaumu,PSM00033,1979
1774660.659,5473249.1265,13016012,KWWN005991,Wastewater,,,,,,WWCE,,INUS,Waikanae,20100416133415,2009
1767914.731,5470554.2865,13016013,KWWN005267,Wastewater,,,,,,WWCON,,INUS,Paraparaumu,BizeAsset33,2000
1769775.276,5473035.4555,13016014,KWWN005527,Wastewater,,,,,,UNK,,INUS,Waikanae,20040217094443,2001
1769091.604,5468332.0585,13016015,KWWN005990,Wastewater,,,3.4,18.08,18.43,WWMH,,INUS,Paraparaumu,20100416112228,2007
1780361.883,5486256.1345,13016016,KWWN005688,Wastewater,5.87,6.24,1.16,7.03,7.4,WWMH,,PRV,Otaki,20050712153130,2004
1771739.1,5475592.2385,13016017,KWWN005591,Wastewater,2.11,2.47,1.6,3.71,4.07,WWMH,,INUS,Waikanae,20040712152242,2003
1767126.074,5468912.9675,13016018,KWWN005085,Wastewater,6.85,7.2,1,7.84,8.2,WWCE,,INUS,Paraparaumu,PSM00636,1981
1778924.659,5487881.8155,13016019,KWWN005845,Wastewater,,,,,,WWVA,,INUS,Otaki,20071123150019,2006
1766781.699,5471085.6445,13016020,KWWN005632,Wastewater,2.31,2.66,0.88,3.19,3.54,WWMH,,INUS,Paraparaumu,20050209162311,2004
1766764.005,5467674.9015,13016021,KWWN005571,Wastewater,0.01,0.36,4.73,4.74,5.09,WWMH,,INUS,Paraparaumu,20040226130158,2002
1781698.013,5485325.3675,13016022,KWWN005986,Wastewater,11.86,12.24,1.15,13.01,13.39,WWMH,,PRV,Otaki,20100415094253,2008
1769118.179,5469157.5025,13016023,KWWN005423,Wastewater,6.78,7.13,0.9,7.68,8.04,WWMH,,PRV,Paraparaumu,20030730132904,2003
1774804.021,5473161.9125,13016024,KWWN005356,Wastewater,,,,,,WWMH,,INUS,Waikanae,20030502152017,2003
1767966.582,5466894.2275,13016025,KWWN005012,Wastewater,,,,,,WWMH,,INUS,Paraparaumu,PSM00073,1979
1769994.17,5470446.3875,13016026,KWWN005661,Wastewater,5.5,5.85,4.05,9.55,9.9,WWMH,,INUS,Paraparaumu,20050630142247,2005
1769919.821,5471276.5235,13016027,KWWN005558,Wastewater,,,,,,UNK,,INUS,Paraparaumu,20040218091625,2002
1766943.137,5471072.6915,13016028,KWWN005724,Wastewater,3.57,3.92,1.19,4.76,5.11,WWMH,,INUS,Paraparaumu,20050714142539,2004
1767449.821,5467623.8695,13016029,KWWN005008,Wastewater,14.67,15.01,1.51,16.18,16.52,WWCE,,INUS,Paraparaumu,PSM00047,1978
1768631.996,5467562.6495,13016030,KWWN005433,Wastewater,77.49,77.84,1.77,79.26,79.61,WWMH,,INUS,Paraparaumu,20030822092322,2003
1768584.045,5470333.2885,13016031,KWWN005710,Wastewater,3.06,3.42,3.4,6.46,6.82,WWMH,,INUS,Paraparaumu,20050713165858,2005
1768547.895,5470181.0355,13016032,KWWN005865,Wastewater,,,,,,WWMH,,INUS,Paraparaumu,20080408103851,2004
1778907.362,5487524.4455,13016033,KWWN005833,Wastewater,5.05,5.42,1.27,6.32,6.69,WWMH,,INUS,Otaki,20071123092040,2006
1770517.881,5473909.6135,13016034,KWWN005515,Wastewater,,,,,,UNK,,INUS,Waikanae,20040216133954,2001
1772876.802,5472687.5905,13016035,KWWN005774,Wastewater,12.72,13.08,1.05,13.77,14.13,WWMH,,INUS,Waikanae,20061122122448,2006
1769868.963,5470056.3945,13016036,KWWN005388,Wastewater,4.9,5.25,3.51,8.41,8.76,WWWW,,INUS,Paraparaumu,,2002
1770074.974,5469327.3955,13016037,KWWN005944,Wastewater,17.02,17.37,5.28,22.3,22.65,WWMH,,INUS,Paraparaumu,20091126115347,2007
1766662.762,5467643.2005,13016038,KWWN005575,Wastewater,8.26,8.61,0.94,9.2,9.55,WWMH,,INUS,Paraparaumu,20040226131722,2002
1769113.247,5471325.3895,13016039,KWWN006007,Wastewater,4.59,4.94,0.86,5.45,5.8,WWMH,,INUS,Paraparaumu,20100419160418,2008
1766940.167,5471068.4005,13016040,KWWN005723,Wastewater,1.73,2.09,3.13,4.87,5.22,WWMH,,INUS,Paraparaumu,20050714141949,2004
1767089.772,5467696.8005,13016041,KWWN005737,Wastewater,3.55,3.9,1.95,5.5,5.85,WWMH,,INUS,Paraparaumu,20060714094238,2005
1771915.683,5475498.8405,13016042,KWWN005586,Wastewater,4.34,4.7,1.3,5.64,6,WWMH,,INUS,Waikanae,20040712150025,2003
1772641.86,5473889.1915,13016043,KWWN006027,Wastewater,12.55,12.91,3.17,15.72,16.08,WWMH,,INUS,Waikanae,20100420113911,2009
1769837.651,5472597.4935,13016044,KWWN005138,Wastewater,,,,,,WWMH,,INUS,Paraparaumu,PSM01308,1980
1768678.061,5468228.2615,13016045,KWWN005768,Wastewater,5.48,5.83,1.38,6.86,7.21,WWMH,,INUS,Paraparaumu,20061025120511,1980
1766520.854,5467304.2635,13016046,KWWN005052,Wastewater,,,,,,WWCE,,INUS,Paraparaumu,PSM00339,1978
1768900.099,5472756.7575,13016047,KWWN005912,Wastewater,-0.33,0.03,4.88,4.55,4.91,WWMH,,INUS,Paraparaumu,20090825103519,2008
1783189.646,5485322.2275,13016048,KWWN005684,Wastewater,36.16,36.54,2,38.16,38.54,WWMH,,INUS,Otaki,20050712111710,2004
1771937.127,5475700.3705,13016049,KWWN005592,Wastewater,5.22,5.58,0.94,6.16,6.52,WWMH,,INUS,Waikanae,20040712153243,2003
1768132.996,5467578.3525,13016050,KWWN005013,Wastewater,,,,,,WWCE,,INUS,Paraparaumu,PSM00080,1980
1768475.948,5471023.9005,13016051,KWWN005363,Wastewater,3.05,3.41,1.4,4.45,4.81,WWMH,,INUS,Paraparaumu,20030406075745,2003
1768711.349,5471258.1215,13016052,KWWN006079,Wastewater,0.57,0.92,3.99,4.56,4.91,WWMH,,INUS,Paraparaumu,20100601110348,2006
1769150.616,5468587.8775,13016053,KWWN006352,Wastewater,,,,,,WWMH,,INUS,Paraparaumu,20120702142940,
1778964.043,5487823.7555,13016054,KWWN006331,Wastewater,,,,,,WWMH,,INUS,Otaki,20120528092006,1980
1768831.649,5471897.8365,13016055,KWWN006685,Wastewater,,,,,,WWCE,,INUS,Paraparaumu,,
1771031.367,5474108.7295,13016056,KWWN006348,Wastewater,,,,2.74,3.1,WWMH,,INUS,Waikanae,20120627153521,2012
1769291.066,5468822.4625,13016057,KWWN006353,Wastewater,,,,,,WWMH,,INUS,Paraparaumu,20120702144853,
1768959.391,5468678.6485,13016058,KWWN006537,Wastewater,,,,,,WWCE,,PRV,Paraparaumu,,
1766606.493,5465999.6945,13016059,KWWN006598,Wastewater,,,,,,WWCE,,PRV,Paraparaumu,,
1766934.26,5471438.8405,13016060,KWWN006876,Wastewater,,,,,,WWCON,,INUS,Paraparaumu,,
1768864.759,5468659.5505,13016061,KWWN006152,Wastewater,,,,,,WWMH,,PRV,Paraparaumu,20110411104452,2008
1774658.498,5473231.8235,13016062,KWWN006561,Wastewater,,,,,,WWCE,,INUS,Waikanae,,
1766442.01,5465693.3655,13016063,KWWN006539,Wastewater,5.72,6.07,0.85,6.57,6.92,WWCON,,INUS,Paraparaumu,,1981
1771022.893,5474108.7775,13016064,KWWN006849,Wastewater,,,,,,WWCON,,INUS,Waikanae,,2014
1768703.603,5467868.8525,13016065,KWWN006355,Wastewater,,,,,,WWMH,,PRV,Paraparaumu,20120718155016,1993
1774776.757,5472372.8895,13016066,KWWN006133,Wastewater,55.74,56.09,1.42,57.16,57.51,WWMH,,INUS,Waikanae,20110215163445,2008
1770135.955,5473733.1305,13016067,KWWN007085,Wastewater,,,,,,WWCON,,INUS,Waikanae,,
1770395.941,5473973.6915,13016068,KWWN007079,Wastewater,,,,,,WWCON,,INUS,Waikanae,,
1780407.393,5486537.7355,13016069,KWWN006939,Wastewater,,,,,,WWWW,,INUS,Otaki,,
1772983.168,5472534.9095,13016070,KWWN006557,Wastewater,,,,,,WWCE,,INUS,Waikanae,,
1779019.651,5488621.6725,13016071,KWWN006786,Wastewater,,,,,,WWCON,,INUS,Otaki,,
1774595.051,5473862.2615,13016072,KWWN006889,Wastewater,17.53,17.88,1.2,18.73,19.08,WWMH,,INUS,Waikanae,,2013
1767032.965,5467856.5815,13016073,KWWN006581,Wastewater,,,,,,WWCON,,INUS,Paraparaumu,,
1778213.1,5486790.5215,13016074,KWWN006811,Wastewater,,,,,,WWCON,,INUS,Otaki,,
1767150.024,5469366.4855,13016075,KWWN006061,Wastewater,2.81,3.16,1.34,4.14,4.5,WWMH,,INUS,Paraparaumu,20100423112832,2008
1774463.204,5473676.4385,13016076,KWWN006888,Wastewater,22.09,22.44,0.98,23.07,23.42,WWMH,,INUS,Waikanae,,2013
1768141.374,5468558.5975,13016077,KWWN006328,Wastewater,5.52,5.87,0.35,5.87,6.22,WWMH,,INUS,Paraparaumu,20120518153332,2005
1769915.532,5470736.1195,13016078,KWWN006282,Wastewater,,,,,,WWMH,,INUS,Paraparaumu,20120427115928,
1770646.835,5474705.2635,13016079,KWWN006386,Wastewater,,,,,,WWVA,,INUS,Waikanae,20121211115650,2012
1779751.217,5486354.9555,13016080,KWWN006622,Wastewater,,,,,,WWCE,,INUS,Otaki,,2013
1769401.006,5470038.1195,13016081,KWWN007002,Wastewater,8.33,8.68,1.96,10.29,10.64,WWMH,,INUS,Paraparaumu,,2014
1781765.203,5485296.9075,13016082,KWWN006203,Wastewater,,,1.38,,,WWMH,,PRV,Otaki,20110513153924,
1769879.147,5470750.6405,13016083,KWWN006281,Wastewater,,,,,,WWFM,,INUS,Paraparaumu,20120427115914,
1769935.505,5470738.4325,13016084,KWWN006665,Wastewater,,,,,,WWCE,,INUS,Paraparaumu,,
1780890.427,5486485.9555,13016085,KWWN006962,Wastewater,,,,,,WWCON,,INUS,Otaki,,
1771257.587,5475303.4425,13016086,KWWN007059,Wastewater,,,,,,WWCON,,INUS,Waikanae,,
1782401.839,5485557.5705,13016087,KWWN006395,Wastewater,,,,,,UNK,,INUS,Otaki,20121211153853,2012
1767902.213,5469965.4905,13016088,KWWN007503,Wastewater,,,,,,WWMH,,PRV,Paraparaumu,C2,2013
1778036.001,5487029.5715,13016089,KWWN006248,Wastewater,,,,,,WWMH,,INUS,Otaki,20120216102519,
1780540.363,5485726.5995,13016090,KWWN006956,Wastewater,7.11,7.48,1.61,8.72,9.09,WWMH,,INUS,Otaki,,2014
1772571.444,5474122.8795,13016091,KWWN006094,Wastewater,13.51,13.87,3.1,16.61,16.97,WWMH,,INUS,Waikanae,20101102155034,2009
1780619.736,5485492.4425,13016092,KWWN006064,Wastewater,6.3,6.67,1.15,7.45,7.82,WWMH,,INUS,Otaki,20100426100156,2008
1779019.904,5488623.3645,13016093,KWWN006781,Wastewater,,,,,,WWCON,,INUS,Otaki,,
1771051.205,5474104.7775,13016094,KWWN006350,Wastewater,-0.23,0.13,3.07,2.84,3.2,WWMH,,INUS,Waikanae,20120627153919,2012
1769852.526,5470742.5385,13016095,KWWN006314,Wastewater,,,,,,UNK,,INUS,Paraparaumu,20120427142111,
1768220.691,5467747.2095,13016096,KWWN006719,Wastewater,,,,,,WWCE,,PRV,Paraparaumu,,
1768084.759,5469830.1075,13016097,KWWN007517,Wastewater,3.84,4.19,2.28,6.12,6.47,WWMH,,PRV,Paraparaumu,A8,2013
1778881.415,5487237.4995,13016098,KWWN006896,Wastewater,,,,,,WWCON,,INUS,Otaki,,
1779674.202,5486169.9975,13016099,KWWN006844,Wastewater,,,,,,WWCON,,INUS,Otaki,,
1768748.848,5471239.6065,13016100,KWWN006080,Wastewater,0.74,1.09,3.97,4.71,5.06,WWMH,,INUS,Paraparaumu,20100601110425,2006
1769892.29,5470710.0215,13016101,KWWN006657,Wastewater,,,,,,WWCE,,INUS,Paraparaumu,,
1768788.73,5468559.2135,13016102,KWWN006178,Wastewater,,,,,,WWMH,,PRV,Paraparaumu,20110411111354,2008
1769086.115,5472647.5605,13016103,KWWN006103,Wastewater,0.97,1.33,3.05,4.02,4.38,WWMH,,INUS,Paraparaumu,20101109162936,2008
1767972.654,5469919.3265,13016104,KWWN007514,Wastewater,2.59,2.94,3.56,6.15,6.5,WWMH,,PRV,Paraparaumu,A5,2013
1768910.472,5471010.4225,13016105,KWWN006626,Wastewater,4.82,5.17,0.93,5.75,6.1,WWMH,,INUS,Paraparaumu,,
1768139.033,5470536.8495,13016106,KWWN006479,Wastewater,4.64,4.99,1.64,6.28,6.63,WWMH,,INUS,Paraparaumu,20131204124721,2005
1771031.404,5474835.5615,13016107,KWWN007069,Wastewater,,,,,,WWCON,,INUS,Waikanae,,
1768737.556,5472748.6865,13016108,KWWN006409,Wastewater,2.85,3.21,1.57,4.42,4.78,WWMH,,INUS,Paraparaumu,,2011
1770397.37,5473974.2615,13016109,KWWN007083,Wastewater,,,,,,WWCON,,INUS,Waikanae,,
1767338.147,5470762.0285,13016110,KWWN006502,Wastewater,,,1.45,,,WWMH,,INUS,Paraparaumu,20140520092443,
1769140.468,5471473.4035,13016111,KWWN006092,Wastewater,3.99,4.34,1.76,5.75,6.1,WWMH,,INUS,Paraparaumu,20100922115317,2010
1769504.833,5471088.4385,13016112,KWWN006233,Wastewater,,,,,,WWVA,,INUS,Paraparaumu,20111013140848,2003
1779676.47,5486168.6305,13016113,KWWN006848,Wastewater,,,,,,WWCON,,INUS,Otaki,,
1766809.188,5468509.3315,13016114,KWWN006702,Wastewater,,,,,,WWCE,,INUS,Paraparaumu,,
1780408.417,5486539.8625,13016115,KWWN006946,Wastewater,,,,,,WWCON,,INUS,Otaki,,
1768152.032,5468225.6915,13016116,KWWN006500,Wastewater,3.29,3.64,1.81,5.1,5.45,WWMH,,INUS,Paraparaumu,20140515104259,2013
1768887.606,5472970.6455,13016117,KWWN006452,Wastewater,1.23,1.59,3.19,4.42,4.78,WWMH,,INUS,Paraparaumu,20130712152413,2010
1771054.806,5474094.8735,13016118,KWWN006344,Wastewater,0.21,0.57,2.76,2.97,3.33,WWMH,,INUS,Waikanae,20120627141855,2012
1778772.26,5486111.0705,13016119,KWWN006838,Wastewater,,,,,,WWCON,,INUS,Otaki,,
1769858.243,5470696.6075,13016120,KWWN006645,Wastewater,,,,,,WWCE,,INUS,Paraparaumu,,
1767470.667,5467851.7955,13016121,KWWN006317,Wastewater,,,,5.33,5.68,WWMH,,INUS,Paraparaumu,20120511102712,2011
1779358.063,5488425.2265,13016122,KWWN006407,Wastewater,,,,,,WWCON,,INUS,Otaki,20121211164030,2012
1770135.354,5473733.2475,13016123,KWWN007088,Wastewater,,,,,,WWCON,,INUS,Waikanae,,
1780214.303,5486573.4725,13016124,KWWN006937,Wastewater,,,,,,WWCON,,INUS,Otaki,,
1770109.894,5470176.8525,13016125,KWWN006245,Wastewater,10.04,10.4,1,11.04,11.4,WWMH,,INUS,Paraparaumu,20120120104114,2008
1769728.95,5473465.4605,13016126,KWWN006853,Wastewater,,,,,,WWCON,,INUS,Waikanae,,
1778451.278,5486333.1015,13016127,KWWN006564,Wastewater,,,1.6,,,WWMH,,INUS,Otaki,,
1768021.164,5469871.6845,13016128,KWWN007515,Wastewater,3.18,3.53,3.09,6.27,6.62,WWMH,,PRV,Paraparaumu,A6,2013
1767047.51,5471356.5105,13016129,KWWN006522,Wastewater,,,,,,WWCE,,INUS,Paraparaumu,,
1781854.974,5486001.8205,13016130,KWWN006980,Wastewater,,,,,,WWCON,,INUS,Otaki,,
1780721.167,5486695.9365,13016131,KWWN006955,Wastewater,,,,,,WWCON,,INUS,Otaki,,
1768923.551,5471185.5015,13016132,KWWN006696,Wastewater,2.17,2.52,2.09,4.26,4.61,WWMH,,INUS,Paraparaumu,,2014
1766873.739,5467736.8035,13016133,KWWN006191,Wastewater,3.17,3.52,1.13,4.3,4.65,WWMH,,INUS,Paraparaumu,20110503165326,2008
1769867.705,5470733.2515,13016134,KWWN006678,Wastewater,,,,,,WWCE,,INUS,Paraparaumu,,
1774627.738,5473808.3125,13016135,KWWN006715,Wastewater,18.86,19.21,1.96,20.82,21.17,WWMH,,INUS,Waikanae,,2013
1774579.359,5473810.8215,13016136,KWWN006777,Wastewater,18.27,18.62,1.06,19.33,19.68,WWMH,,INUS,Waikanae,,2013
1769844.298,5470731.5565,13016137,KWWN006761,Wastewater,,,,,,WWCE,,INUS,Paraparaumu,,
1780407.743,5486539.6765,13016138,KWWN006944,Wastewater,,,,,,WWCON,,INUS,Otaki,,
1770611.609,5474034.3405,13016139,KWWN006253,Wastewater,,,,,,WWCON,,INUS,Waikanae,20120306141124,
1770394.165,5473973.7645,13016140,KWWN006553,Wastewater,,,,,,WWCE,,INUS,Waikanae,,
1768334.898,5468260.1325,13016141,KWWN006699,Wastewater,,,,,,WWCE,,INUS,Paraparaumu,,
1778880.357,5487237.0695,13016142,KWWN006893,Wastewater,,,,,,WWWW,,INUS,Otaki,,
1770131.928,5470218.9525,13016143,KWWN006244,Wastewater,9.79,10.15,1.15,10.95,11.3,WWMH,,INUS,Paraparaumu,20120120103912,2008
1768770.373,5468545.0825,13016144,KWWN006179,Wastewater,,,,,,WWMH,,PRV,Paraparaumu,20110411111409,2008
1769940.523,5470745.2155,13016145,KWWN006296,Wastewater,,,,,,WWVA,,INUS,Paraparaumu,20120427133004,
1768241.712,5472931.5195,13016146,KWWN006520,Wastewater,,,,,,WWCE,,INUS,Paraparaumu,,
1778802.769,5488200.9605,13016147,KWWN006915,Wastewater,,,,,,WWCON,,INUS,Otaki,,
1774876.229,5473693.2845,13016148,KWWN006689,Wastewater,,,,,,WWCE,,INUS,Waikanae,,
1768696.665,5467796.2995,13016149,KWWN006690,Wastewater,,,,,,WWCE,,PRV,Paraparaumu,,
1769908.161,5470829.3505,13016150,KWWN006273,Wastewater,,,,,,WWCON,,INUS,Paraparaumu,20120427114359,
1769865.514,5470763.1555,13016151,KWWN006738,Wastewater,,,,,,WWCE,,INUS,Paraparaumu,,
1766985.602,5469302.6805,13016152,KWWN006045,Wastewater,3.38,3.73,2,5.38,5.73,WWMH,,INUS,Paraparaumu,20100423111604,2008
1771029.316,5474839.2425,13016153,KWWN006382,Wastewater,,,,,,UNK,,INUS,Waikanae,20121211111724,2012
1767918.271,5468236.8055,13016154,KWWN006447,Wastewater,,,,,,WWCE,,PRV,Paraparaumu,20130422095541,2012
1771257.246,5475303.1035,13016155,KWWN007060,Wastewater,,,,,,WWCON,,INUS,Waikanae,,
1769305.032,5470085.6695,13016156,KWWN006983,Wastewater,8.96,9.31,1.15,10.11,10.46,WWMH,,INUS,Paraparaumu,,2014
1768058.732,5470963.5995,13016157,KWWN006694,Wastewater,,,,3.96,4.31,WWWW,,INUS,Paraparaumu,,2011
1768810.45,5468668.5725,13016158,KWWN006163,Wastewater,,,,,,WWMH,,PRV,Paraparaumu,20110411105050,2008
1782401.536,5485559.0605,13016159,KWWN006398,Wastewater,,,,,,WWVA,,INUS,Otaki,20121211154455,2012
1766766.451,5468561.3285,13016160,KWWN006698,Wastewater,,,,,,WWCE,,INUS,Paraparaumu,,
1778212.284,5486792.1565,13016161,KWWN006803,Wastewater,,,,,,WWWW,,INUS,Otaki,,
1774969.598,5472932.5885,13016162,KWWN006252,Wastewater,,,,,,WWCE,,PRV,Waikanae,20120302141642,
1774576.72,5473924.0195,13016163,KWWN006259,Wastewater,16.34,16.69,1.86,18.2,18.55,WWMH,,INUS,Waikanae,20120411084630,2012
1770135.842,5473732.5775,13016164,KWWN007084,Wastewater,,,,,,WWCON,,INUS,Waikanae,,
1769822.663,5473050.1375,13016165,KWWN006858,Wastewater,,,,,,WWCON,,INUS,Waikanae,,2002
1774626.18,5473977.0635,13016166,KWWN006260,Wastewater,15.89,16.24,1.08,16.97,17.32,WWMH,,INUS,Waikanae,20120411084732,2012
1774781.929,5472421.1595,13016167,KWWN006131,Wastewater,57.1,57.45,0.99,58.09,58.44,WWMH,,INUS,Waikanae,20110215161909,2008
1778407.556,5486447.3245,13016168,KWWN006823,Wastewater,,,,,,WWCON,,INUS,Otaki,,
1774492.582,5473672.4265,13016169,KWWN006887,Wastewater,21.98,22.33,1.56,23.54,23.89,WWMH,,INUS,Waikanae,,2013
1769729.17,5473464.4505,13016170,KWWN006856,Wastewater,,,,,,WWCON,,INUS,Waikanae,,
1768726.708,5472719.9745,13016171,KWWN006406,Wastewater,3.38,3.74,1.14,4.52,4.88,WWMH,,INUS,Paraparaumu,,2011
1770646.615,5474705.3075,13016172,KWWN006416,Wastewater,,,,,,WWVA,,INUS,Waikanae,20121212102942,2012
1774743.471,5472275.4105,13016173,KWWN006139,Wastewater,45.77,46.12,2.46,48.23,48.58,WWMH,,INUS,Waikanae,20110215163904,2008
1778212.423,5486790.9185,13016174,KWWN006804,Wastewater,,,,,,WWCON,,INUS,Otaki,,
1771391.481,5473291.7195,13016175,KWWN006239,Wastewater,,,,,,WWMH,,PRV,Waikanae,20111101102610,1994
1779019.937,5488622.6965,13016176,KWWN006783,Wastewater,,,,,,WWCON,,INUS,Otaki,,
1770082.276,5473585.0385,13016177,KWWN006917,Wastewater,2.08,2.44,0.98,3.06,3.42,WWMH,,PRV,Waikanae,,2007
1768856.7,5471897.4875,13016178,KWWN006340,Wastewater,3.11,3.46,0.85,3.96,4.31,WWMH,,INUS,Paraparaumu,20120608155821,2006
1767938.927,5470002.4805,13016179,KWWN007502,Wastewater,,,,,,WWMH,,PRV,Paraparaumu,C3,2013
1773753.531,5473515.7185,13016180,KWWN006234,Wastewater,,,2.4,,,WWMH,,INUS,Waikanae,20111014110331,2005
1771256.957,5475303.3245,13016181,KWWN007062,Wastewater,,,,,,WWCON,,INUS,Waikanae,,
1766969.169,5469384.3615,13016182,KWWN006049,Wastewater,4.88,5.24,1.68,6.56,6.92,WWMH,,INUS,Paraparaumu,20100423111802,2008
1778406.502,5486444.9975,13016183,KWWN006817,Wastewater,,,,,,WWCON,,INUS,Otaki,,
1769896.631,5470741.0795,13016184,KWWN006674,Wastewater,,,,,,WWCE,,INUS,Paraparaumu,,
1769877.36,5470758.9665,13016185,KWWN006304,Wastewater,,,,,,WWVA,,INUS,Paraparaumu,20120427135645,
1780387.319,5486608.3235,13016186,KWWN006488,Wastewater,3.41,3.78,1.55,4.96,5.33,WWMH,,INUS,Otaki,20140320141608,2013
1769866.855,5470727.5705,13016187,KWWN006677,Wastewater,,,,,,WWCE,,INUS,Paraparaumu,,
1767892.149,5469886.6565,13016188,KWWN007512,Wastewater,1.87,2.22,4.48,6.35,6.7,WWMH,,PRV,Paraparaumu,A4,2013
1780615.18,5485439.2405,13016189,KWWN006065,Wastewater,6.69,7.06,0.98,7.67,8.04,WWMH,,INUS,Otaki,20100426100208,2008
1768619.491,5469803.8395,13016190,KWWN006362,Wastewater,,,1.1,,,WWMH,,INUS,Paraparaumu,20120919155152,
1770395.497,5473973.4765,13016191,KWWN007077,Wastewater,,,,,,WWCON,,INUS,Waikanae,,
1769910.826,5470711.0205,13016192,KWWN006286,Wastewater,,,,,,WWMH,,INUS,Paraparaumu,20120427115946,
1767876.474,5469939.5205,13016193,KWWN007504,Wastewater,,,,,,WWMH,,PRV,Paraparaumu,C1,2013
1767915.139,5468234.1815,13016194,KWWN006448,Wastewater,,,,,,WWCE,,PRV,Paraparaumu,20130422102535,2012
1783190.656,5485446.7175,13016195,KWWN006085,Wastewater,38.51,38.89,0.47,38.98,39.36,WWMH,,PRV,Otaki,20100727140009,2010
1770646.921,5474705.8585,13016196,KWWN006387,Wastewater,,,,,,WWVA,,INUS,Waikanae,20121211115703,2012
1769822.76,5473051.2905,13016197,KWWN006860,Wastewater,,,,,,WWCON,,INUS,Waikanae,,2002
1766907.572,5467683.7685,13016198,KWWN006630,Wastewater,,,,,,WWCON,,INUS,Paraparaumu,,2008
1778882.55,5487236.6555,13016199,KWWN006898,Wastewater,,,,,,WWCON,,INUS,Otaki,,
1769110.571,5468204.7615,13016200,KWWN007018,Wastewater,,,,,,WWCON,,PRV,Paraparaumu,,2014
1769210.758,5472723.1655,13016201,KWWN006146,Wastewater,3.28,3.64,1.39,4.67,5.03,WWMH,,INUS,Paraparaumu,20110304114716,2009
1768221.735,5467762.9105,13016202,KWWN006243,Wastewater,,,,,,WWCE,,INUS,Paraparaumu,20111208115417,
1779359.101,5488423.5665,13016203,KWWN006918,Wastewater,,,,,,WWCON,,INUS,Otaki,,
1767298.523,5470780.4245,13016204,KWWN006504,Wastewater,,,0.68,,,WWMH,,INUS,Paraparaumu,20140520093318,
1767843.448,5470142.3555,13016205,KWWN007501,Wastewater,,,,,,WWMH,,PRV,Paraparaumu,D1,2013
1766933.15,5471439.8405,13016206,KWWN006875,Wastewater,,,,,,WWCON,,INUS,Paraparaumu,,
1778802.372,5488199.8845,13016207,KWWN006713,Wastewater,,,,,,WWCON,,INUS,Otaki,,
1769112.163,5472033.7325,13016208,KWWN006335,Wastewater,,,,,,WWMH,,PRV,Paraparaumu,20120608115046,2004
1771662.374,5473223.1265,13016209,KWWN006324,Wastewater,5.32,5.68,0.71,6.03,6.39,WWMH,,INUS,Waikanae,20120517114735,2011
1768909.263,5470920.5255,13016210,KWWN006374,Wastewater,,,,,,WWCON,,INUS,Paraparaumu,,2012
1767053.404,5469397.7785,13016211,KWWN006051,Wastewater,4.73,5.09,1.62,6.36,6.71,WWMH,,INUS,Paraparaumu,20100423112104,2008
1769728.62,5473464.5505,13016212,KWWN006854,Wastewater,,,,,,WWCON,,INUS,Waikanae,,
1768886.883,5471993.5705,13016213,KWWN006338,Wastewater,2.28,2.63,1.05,3.33,3.68,WWMH,,INUS,Paraparaumu,20120608155721,2006
1774366.268,5473355.5765,13016214,KWWN007058,Wastewater,24.38,24.73,2.4,26.78,27.13,WWMH,,INUS,Waikanae,,2015
1766609.167,5465991.7245,13016215,KWWN006599,Wastewater,,,,,,WWCE,,PRV,Paraparaumu,,
1782533.048,5485295.6185,13016216,KWWN006988,Wastewater,,,,,,WWWW,,INUS,Otaki,,
1766651.389,5468387.0575,13016217,KWWN006530,Wastewater,,,,,,WWCE,,INUS,Paraparaumu,,
1780473.237,5485944.9095,13016218,KWWN006465,Wastewater,6.57,6.94,1.55,8.12,8.49,WWMH,,PRV,Otaki,20131016092945,2008
1769253.759,5467401.0975,13016219,KWWN007484,Wastewater,,,,,,WWMH,,INUS,Paraparaumu,,
1771257.298,5475303.7055,13016220,KWWN007061,Wastewater,,,,,,WWCON,,INUS,Waikanae,,
1770395.696,5473973.0955,13016221,KWWN006708,Wastewater,,,,,,WWCE,,INUS,Waikanae,,
1780744.495,5485458.2205,13016222,KWWN006615,Wastewater,7.16,7.53,1.03,8.19,8.56,WWMH,,INUS,Otaki,,2021
1779306.631,5488058.0175,13016223,KWWN006924,Wastewater,,,,,,WWWW,,INUS,Otaki,,
