OBJECTID,us_node_id,ds_node_id,asset_id,system_type,pipe_type,pipe_material,pipe_class,width,length,location,status,kcdc_histo_id,year_installed,GlobalID,SHAPE_Length
13260066,KWWN006703,KWWN006178,KWWP005791,Wastewater,WWMN,UNK,,100,17.88633676,Paraparaumu,PRV,20110411111549,2008,{3C91B3EC-71C6-4601-AD38-3CDF4DF627FC},17.8864774899449
13260067,KWWN006278,KWWN006661,KWWP006244,Wastewater,WWMN,UNK,,,9.99147458,Paraparaumu,INUS,20120427140852,,{3D4BF863-EE29-4F04-8F7F-7B71F49454C5},9.99187154664657
13260068,KWWN007607,KWWN007605,KWWP006990,Wastewater,WWMN,UPVC,,150,11.80982917,Paraparaumu,INUS,,2016,{3D4E7FF1-ADA9-4FA1-87B1-A527D34FFA8F},11.8098687540727
13260069,KWWN008218,KWWN008219,KWWP007153,Wastewater,WWMN,UPVC,,150,42.0104532,Otaki,INUS,,2018,{3E3E994A-D52B-4994-8678-2D2F4DDB8038},42.0107873057093
13260070,KWWN006891,KWWN011643,KWWP006532,Wastewater,WWMN,PVC,,150,7.3375051,Paraparaumu,PRV,,2014,{3F0F7F5F-F42D-4186-BDF9-0C8C5424FB0C},7.33778672348672
13260071,KWWN007625,KWWN000562,KWWP007004,Wastewater,WWMN,UPVC,,150,6.40246157,Otaki,INUS,,2016,{3F1B5005-E05A-4AD4-9231-223DBCABF7C5},6.4030181169676
13260072,KWWN007483,KWWN000236,KWWP006929,Wastewater,WWMN,AC,,150,11.13487003,Otaki,INUS,OSG00750,1980,{3F576043-144B-4749-B83F-408EE15EF49C},11.135212077005
13260073,KWWN007325,KWWN007326,KWWP006822,Wastewater,WWOT,UNK,,,0.52189846,Paraparaumu,INUS,,,{3FC10166-6DBE-4270-AF49-E2A5C33D841E},0.521898456886614
13260074,KWWN008783,KWWN008782,KWWP005812,Wastewater,WWMN,UPVC,,150,44.49544343,Otaki,INUS,,2019,{3FEECBFD-D870-4525-BF6E-9A6FA25E98F5},44.4957714839713
13260075,KWWN006314,KWWN006740,KWWP006256,Wastewater,WWMN,UNK,,,36.67053187,Paraparaumu,INUS,20120427142220,,{4019FAD4-0AC8-4B30-9378-7B811FAD15D3},36.6713072110157
13260076,KWWN006196,KWWN006627,KWWP005104,Wastewater,WWMN,UPVC,,110,12.53226978,Paraparaumu,INUS,20110504091937,2008,{402A54AB-E287-4554-896E-F27F0519EDB1},12.5328440515804
13260077,KWWN006508,KWWN006513,KWWP006485,Wastewater,WWMN,UPVC,,150,2.23855348,Paraparaumu,INUS,,2011,{408D31AB-09DC-475E-9DF1-6DF1B603CDB9},2.23795553959685
13260078,KWWN006594,KWWN003519,KWWP004919,Wastewater,WWMN,PVC,,150,3.63251236,Paraparaumu,INUS,20041112110149,1979,{40D9EB2C-AAEF-445B-8673-16D9100859A2},3.63316845213464
13260079,KWWN006777,KWWN006771,KWWP006505,Wastewater,WWMN,PVC,,150,25.2696245,Waikanae,INUS,,2014,{40E42A42-37B9-4787-B974-45FAB2B7AC1D},25.2689869210855
13260080,KWWN008126,KWWN010492,KWWP007186,Wastewater,SLEEVE,HDPE,,710,12.72203348,Waikanae,ABAN,,2016,{40EC9085-B5A7-4F7F-9786-ABFDA70BA58B},12.7211909032146
13260081,KWWN008154,KWWN000980,KWWP007140,Wastewater,WWMN,UNK,,,29.25378998,Waikanae,PRV,,1988,{411681ED-450A-43C0-8433-8C37B4D78BB1},29.2543138512239
13260082,KWWN006779,KWWN006780,KWWP006426,Wastewater,WWOT,UNK,,,0.47990207,Otaki,INUS,,,{415C0E27-C335-4A2A-BF75-7A769015E019},0.479902073570912
13260083,KWWN006183,KWWN006182,KWWP007957,Wastewater,WWMN,UNK,,100,44.51287516,Paraparaumu,PRV,20110411112803,2008,{41A2AA37-7AFF-4CE6-A36B-5E36DEBB650C},44.5130187810391
13260084,KWWN006785,KWWN006786,KWWP006429,Wastewater,WWOT,UNK,,,0.46393965,Otaki,INUS,,,{4253B439-2D5B-4553-8AA4-01DB51FB403C},0.463939651537426
13260085,KWWN006271,KWWN000776,KWWP005341,Wastewater,WWMN,PVC,,150,64.89460609,Otaki,INUS,20120424104319,2000,{42CDA80A-A225-41CF-BAE3-23F933CB23D5},64.8951853756761
13260086,KWWN006832,KWWN000049,KWWP004601,Wastewater,WWRM,AC,,100,67.2240864,Otaki,INUS,OSR00005,1980,{42D7A3D8-5A3A-4C2D-B7E6-BE2DC5D56EE4},67.223867859877
13260087,KWWN007271,KWWN007273,KWWP006800,Wastewater,WWOT,UNK,,,0.38109316,Paraparaumu,INUS,,,{438ABCC8-1DDD-4140-B241-CF7158980E3F},0.381093164865264
13260088,KWWN007064,KWWN007065,KWWP006575,Wastewater,WWOT,UNK,,,0.2612317,Waikanae,INUS,,,{4394CB8F-F9CF-4E99-A217-3F1AF81A487E},0.261231697740234
13260089,KWWN007355,KWWN007354,KWWP006841,Wastewater,WWMN,UPVC,,150,45.76625091,Paraparaumu,INUS,,2014,{43E9D2C1-E2DA-469A-B86B-1E7E8FB7271C},45.7659325806646
13260090,KWWN007354,KWWN006696,KWWP006840,Wastewater,WWMN,UPVC,,150,46.09717301,Paraparaumu,INUS,,2014,{4410934B-67FE-4666-BADB-B57D2530C607},46.0976060228445
13260091,KWWN006267,KWWN001294,KWWP005153,Wastewater,WWMN,UPVC,,375,102.80470657,Waikanae,INUS,20120411085740,2012,{4474703B-E05E-4914-9AC1-234A5323CF4D},102.804827264834
13260092,KWWN006308,KWWN006738,KWWP006240,Wastewater,WWMN,UNK,,,10.81420843,Paraparaumu,INUS,20120427140201,,{44B9DDB8-8762-49CE-AAA2-8CF4B1F8734E},10.8140271870415
13260093,KWWN007497,KWWN007496,KWWP006865,Wastewater,WWMN,UPVC,,150,14.64661949,Paraparaumu,PRV,,2013,{44C29109-EB1A-44F5-81F1-C6632607C468},14.6471969333061
13260094,KWWN006803,KWWN006805,KWWP006439,Wastewater,WWOT,UNK,,,1.2027111,Otaki,INUS,,,{45118B31-32C2-4B1B-8C7A-2789322761AE},1.20271110382161
13260095,KWWN007455,KWWN007453,KWWP006895,Wastewater,WWRM,RCON,,300,0.3444198,Waikanae,INUS,20040213084732,2002,{4530EEF2-6F5B-4B82-B83A-C63742FB39E6},0.344419802156245
13260096,KWWN006744,KWWN006745,KWWP006246,Wastewater,WWMN,UNK,,,15.49503544,Paraparaumu,INUS,20120427141037,,{454E3229-E8D9-4431-AF4E-DA640DAE00D0},15.4952416255709
13260097,KWWN007133,KWWN007135,KWWP006634,Wastewater,WWOT,UNK,,,0.31823419,Paraparaumu,INUS,,,{456753E6-341A-4CA1-B96E-CC815C8A0E3B},0.318234191223835
13260098,KWWN007821,KWWN001778,KWWP007061,Wastewater,WWMN,UNK,,100,26.63613654,Waikanae,INUS,,1980,{45780520-C926-4EBB-B277-174D86ACA98F},26.6362481213478
13260099,KWWN007087,KWWN007089,KWWP006603,Wastewater,WWOT,UNK,,,0.42594842,Waikanae,INUS,,,{45CCDE1A-2622-402D-85E4-68EC4FF6574D},0.425540832088468
13260100,KWWN006974,KWWN006975,KWWP006537,Wastewater,WWOT,UNK,,,0.49432884,Otaki,INUS,,,{4609442D-B0DC-471B-BBB2-6D508AF78139},0.494328837836899
13260101,KWWN007710,KWWN005954,KWWP006296,Wastewater,WWMN,UPVC,,150,107.22103162,Otaki,INUS,20091203112902,2008,{4673C2AB-7690-4A86-94B1-717F146A2377},107.221271919438
13260102,KWWN007353,KWWN002478,KWWP004672,Wastewater,WWRM,AC,,80,72.61198232,Paraparaumu,INUS,PSR00062,1979,{4690BB57-D4FB-435C-830F-3F568982F403},72.6122557601661
13260103,KWWN007615,KWWN007616,KWWP006998,Wastewater,WWMN,MPVC2,,150,22.9907718,Paraparaumu,INUS,,2016,{46CD8CAF-E9FD-46D6-8C49-6E0D91112079},22.9907936356922
13260104,KWWN006712,KWWN006395,KWWP005814,Wastewater,WWRM,AC,,150,2.67089424,Otaki,INUS,20121211153842,2012,{470B117F-5D7D-4E2B-BDA8-2F6E3DDE2B63},2.67089423727108
13260105,KWWN006598,KWWN005709,KWWP004940,Wastewater,WWRM,MDPE,,100,75.43165877,Paraparaumu,PRV,20050713155822,2004,{475A9467-2BA1-4AF9-8789-9E2FFCAAAD84},75.432010601078
13260106,KWWN007365,KWWN005797,KWWP006924,Wastewater,WWRM,PVC,,80,182.68391682,Paraparaumu,INUS,20070501155100,1992,{477485BD-54A9-4413-BF15-375CADFF1990},182.683742613911
13260107,KWWN006840,KWWN000029,KWWP004602,Wastewater,WWRM,AC,,100,21.89538553,Otaki,INUS,OSR00006,1980,{47A76397-B724-43C1-A726-541967543F86},21.8957431938216
13260108,KWWN006193,KWWN006195,KWWP005102,Wastewater,WWMN,UPVC,,300,67.22599996,Paraparaumu,INUS,20110504091729,2008,{47EF0585-3347-44A7-B5C9-8058586484A8},67.2261623475229
13260109,KWWN007487,KWWN001375,KWWP006863,Wastewater,WWMN,UPVC,,150,67.20549904,Waikanae,INUS,,2013,{4825E927-908F-4F9B-B054-2941B85FBE0B},67.2053375262611
13260110,KWWN007056,KWWN007057,KWWP006619,Wastewater,WWMN,HDPE,,300,10.56511474,Waikanae,INUS,,2015,{48411FF5-A5F5-401D-95DE-30BD7742D6D1},10.565223329569
13260111,KWWN008786,KWWN004183,KWWP002264,Wastewater,WWMN,AC,,150,38.54976463,Paraparaumu,INUS,PSG01889,1976,{494CBCB1-7724-4619-966C-5E2D42A9CFB7},38.5491780722771
13260112,KWWN008139,KWWN008140,KWWP007141,Wastewater,WWMN,UPVC1,,150,69.32940339,Paraparaumu,INUS,,2017,{49596B73-BE4C-4C97-B4BB-27A93425A2F3},69.3291361258599
13260113,KWWN007351,KWWN007353,KWWP006838,Wastewater,WWOT,UNK,,,0.37803307,Paraparaumu,INUS,,,{49D0A3D5-D8E3-4EC1-94B5-B1508C8CAA0B},0.378033067176535
13260114,KWWN006534,KWWN002314,KWWP001966,Wastewater,WWMN,AC,,150,26.63012718,Paraparaumu,INUS,PSG01527,1981,{49D6F594-8858-4E5C-8F55-E875A619FE8C},26.6302081855154
13260115,KWWN007074,KWWN007075,KWWP006587,Wastewater,WWOT,UNK,,,0.38390103,Waikanae,INUS,,,{4A09DBC2-9BD8-49E4-BF44-92B5FBDAFC37},0.383901029108611
13260116,KWWN007614,KWWN007615,KWWP006997,Wastewater,WWMN,UPVC2,,150,107.20625688,Paraparaumu,INUS,,2016,{4A29CE64-F68E-49C5-85CC-177B96260C3D},107.206502979394
13260117,KWWN006613,KWWN006039,KWWP005044,Wastewater,WWRM,MDPE,,50,76.67816331,Waikanae,INUS,20100420144828,2010,{4A3A0CDB-DE72-4319-B852-B916966610AA},76.6782052484244
13260118,KWWN007469,KWWN007468,KWWP004850,Wastewater,WWSC,UNK,,300,1.58457876,Waikanae,INUS,,,{4A53878C-EBD3-460B-9D30-BDF06DC0E73A},1.58477790268937
13260119,KWWN008047,KWWN008048,KWWP007178,Wastewater,WWRM,STEEL,,375,2.17890859,Waikanae,INUS,20040213145006,1974,{4A74E8ED-73E4-467B-8B5E-A8D4E976E245},2.17888596957107
13260120,KWWN007515,KWWN007514,KWWP006884,Wastewater,WWMN,UPVC,,150,67.99248753,Paraparaumu,PRV,,2013,{4A892DA1-7565-4736-AF62-B548E02F07E9},67.9925015275773
13260121,KWWN008834,KWWN008835,KWWP007341,Wastewater,WWMN,PVC,,150,13.29536051,Paraparaumu,PRV,,2016,{4AA54DD4-7B9F-4216-A2E2-0B18AA38CF33},13.2958050897839
13260122,KWWN006427,KWWN006426,KWWP005819,Wastewater,WWMN,PVC,,150,25.86415685,Paraparaumu,INUS,20130212113732,2005,{4AD6DF04-A643-46F3-BA9F-339F91E7789E},25.8641923322404
13260123,KWWN007916,KWWN004573,KWWP007119,Wastewater,WWMN,UPVC,,150,17.2499986,Waikanae,INUS,,,{4AD8016B-413B-4717-9406-869B1E53C81F},17.2494581943473
13260124,KWWN006526,KWWN004372,KWWP001582,Wastewater,WWMN,AC,,150,91.29923851,Paraparaumu,INUS,PSG01105,1981,{4AEDFD85-4A4D-4EBF-8118-BAE272927376},91.2990920277539
13260125,KWWN006339,KWWN006338,KWWP005351,Wastewater,WWMN,PVC,,150,87.37795806,Paraparaumu,INUS,20120608160032,2006,{4B4697F2-B43C-4C15-9802-6122F0AF0004},87.3779970595587
13260126,KWWN006179,KWWN006180,KWWP005793,Wastewater,WWMN,UNK,,100,39.55691177,Paraparaumu,PRV,20110411111636,2008,{4BD65E71-C4CC-4798-89A8-EAC863A80810},39.5569939329249
13260127,KWWN006188,KWWN001049,KWWP007534,Wastewater,WWMN,UPVC,,150,20.09585024,Paraparaumu,INUS,,2008,{4BDCDBB3-68A1-48B7-9C79-316725AD59CD},20.0961991428645
13260128,KWWN006814,KWWN006777,KWWP006504,Wastewater,WWMN,PVC,,150,81.79793694,Waikanae,INUS,,2014,{4C5758E9-73E1-46E7-B6B2-396CA858DAD7},81.7987022511403
13260129,KWWN006168,KWWN006167,KWWP005098,Wastewater,WWMN,UNK,,100,11.39164495,Paraparaumu,PRV,20110411112252,2008,{4C8E1BDC-8FEF-4AEC-994C-0288441DF970},11.3907240331277
13260130,KWWN007096,KWWN007099,KWWP006612,Wastewater,WWOT,UNK,,,0.50927596,Waikanae,INUS,,,{4CAA9D0F-7CDF-483B-9913-DD79F5775357},0.509275956447054
13260131,KWWN007377,KWWN008114,KWWP007131,Wastewater,WWRM,HDPE,,125,4.96410163,Paraparaumu,INUS,,2017,{4CD21766-9A05-4D9F-8443-FE6B71437412},4.96372147073816
13260132,KWWN006609,KWWN005877,KWWP005002,Wastewater,WWMN,UPVC,,150,1.40725904,Otaki,INUS,20080421120659,2007,{4D0A4B13-E79F-40B2-ADF0-4E2EEBB121FE},1.40662717165574
13260133,KWWN007055,KWWN002890,KWWP006617,Wastewater,WWRM,MDPE,,50,20.4837068,Paraparaumu,PRV,,,{4D5AC6E8-0228-4CC8-95E7-AE4C5D866BE0},20.4834928795861
13260134,KWWN006367,KWWN003463,KWWP006902,Wastewater,WWMN,AC,,225,41.46434627,Paraparaumu,INUS,PSG00756,1979,{4DC5EBE5-FEA1-4FB2-8EE9-E34F20F273F2},41.4643239550243
13260135,KWWN008127,KWWN008153,KWWP007642,Wastewater,SLEEVE,UNK,,,44.62731822,Waikanae,STANDBY,,2017,{4DE84C3F-BFDB-47F6-BA66-B0C3D62676DE},44.6278810275044
13260136,KWWN006236,KWWN004955,KWWP005483,Wastewater,WWMN,PVC,,150,88.47151576,Waikanae,PRV,20111101103427,1994,{4F0EDF0E-840C-4FBF-9B91-F6DD087E9D0A},88.4716209984279
13260137,KWWN007484,KWWN002877,KWWP004071,Wastewater,WWMN,PVC,,150,42.50225796,Paraparaumu,INUS,PSG02253,1981,{4F2279CB-E964-47B4-BD34-8491EC89F2C5},42.5020021288942
13260138,KWWN007514,KWWN007513,KWWP006885,Wastewater,WWMN,UPVC,,150,29.87791927,Paraparaumu,PRV,,2013,{4F92DBAD-1CBB-46F9-B142-4BF1BF6D592A},29.8780148266346
13260139,KWWN006599,KWWN005709,KWWP004941,Wastewater,WWRM,MDPE,,100,79.89061159,Paraparaumu,PRV,20050713155909,2004,{4FA58AE9-846C-4225-B541-35A01EA187AA},79.8905752009538
13260140,KWWN006870,KWWN006872,KWWP006470,Wastewater,WWRM,UNK,,,0.46777425,Waikanae,INUS,,2018,{4FBAEB33-88E6-4DB6-87E7-4B0406DE85C4},0.46684044378993
13260141,KWWN006231,KWWN005126,KWWP005122,Wastewater,WWMN,PVC,,150,20.96205443,Paraparaumu,INUS,2011101284620,2005,{4FFCEBD6-683F-4A4E-B89A-9F8226C6E1DE},20.9627524191892
13260142,KWWN007030,KWWN006382,KWWP006421,Wastewater,WWRM,AC,,100,4.3731053,Waikanae,INUS,20121211110529,2012,{50C5ED5E-AADB-46DE-986D-9D1A67E7D794},4.37405935499666
13260143,KWWN007605,KWWN003217,KWWP006991,Wastewater,WWMN,UPVC,,150,31.22256667,Paraparaumu,INUS,,2016,{513A1981-D55A-474B-9F65-4741CD933D9E},31.2224158100636
13260144,KWWN006616,KWWN004740,KWWP005058,Wastewater,WWMN,UPVC,,150,54.01690472,Otaki,INUS,20100426101743,2021,{51DA67C3-AE54-43B9-997B-AB8A8D244D5A},54.017453364772
13260145,KWWN007391,KWWN002675,KWWP006107,Wastewater,WWRM,AC,,100,338.23983749,Paraparaumu,INUS,PSR00108,1989,{520B7478-9442-46FD-A655-2B4E55010B26},338.239986419239
13260146,KWWN006260,KWWN006261,KWWP005150,Wastewater,WWMN,UPVC,,150,32.41577224,Waikanae,INUS,20120411085500,2012,{527D8BB6-AB5A-4DF5-9C5E-A16C650B0330},32.4159721737051
13260147,KWWN007477,KWWN007476,KWWP006856,Wastewater,WWMN,UPVC,,150,95.31369012,Paraparaumu,INUS,,2001,{5285911B-0A45-491C-B121-5F41EF064950},95.3129777095385
13260148,KWWN007223,KWWN007225,KWWP006776,Wastewater,WWOT,UNK,,,0.49417102,Paraparaumu,INUS,,,{52E97F23-0150-48FB-991C-DB0DD92CA8D4},0.494171022810873
13260149,KWWN006330,KWWN001917,KWWP005185,Wastewater,WWMN,UPVC,,150,13.51342416,Waikanae,INUS,20120522091840,2011,{52F02B70-EF73-421E-8E6E-BE5FD7CDA2B8},13.5130835114563
13260150,KWWN006494,KWWN006495,KWWP005876,Wastewater,WWMN,UPVC,,150,27.85509327,Waikanae,PRV,20140429113212,2014,{5356F3C3-121D-451F-9C13-9A5ED6A1FA24},27.8551303858845
13260151,KWWN007528,KWWN007529,KWWP006934,Wastewater,WWMN,UPVC,,150,102.58183318,Waikanae,INUS,,2013,{53D04C8E-A667-4C41-95C2-13DE3E438B2C},102.581877214944
13260152,KWWN006544,KWWN003925,KWWP002348,Wastewater,WWMN,PVC,,150,58.48577595,Paraparaumu,INUS,PSG01974,1980,{5471199F-01C6-414D-A128-FD95B341B9FC},58.4859705915747
13260153,KWWN007363,KWWN007364,KWWP006848,Wastewater,WWMN,UPVC,,150,37.36525448,Paraparaumu,INUS,,2012,{54C97E75-5582-4BAA-B072-995E0DBA549F},37.3654785336032
13260154,KWWN007332,KWWN007334,KWWP006826,Wastewater,WWOT,UNK,,,1.54254238,Paraparaumu,INUS,,,{550A606F-859F-4627-B454-AD7F534D4D6A},1.54254238219077
13260155,KWWN007450,KWWN007452,KWWP006147,Wastewater,WWRM,RCON,,300,1.03232747,Waikanae,INUS,20040213084349,2002,{55D04F71-E0AE-425C-A488-2170A7442CB9},1.03232746689556
13260156,KWWN006612,KWWN005944,KWWP005026,Wastewater,WWMN,UPVC,,150,10.07957501,Paraparaumu,INUS,20091126115431,2007,{564023EC-F9B4-4749-9557-4478AED710BC},10.0790604720334
13260157,KWWN006509,KWWN006775,KWWP006503,Wastewater,WWOT,UNK,,,0.57111295,Otaki,INUS,,,{565841EB-5553-49C6-949A-31494C8D78C7},0.571112947919122
13260158,KWWN006734,KWWN005972,KWWP006226,Wastewater,UNK,UPVC,,100,39.38024342,Paraparaumu,ABAN,20100325095829,2000,{5709B8A3-7409-46CE-B618-F1952FFF2FC9},39.3799196042736
13260159,KWWN006491,KWWN002755,KWWP001759,Wastewater,WWMN,PVC,,110,35.37987824,Paraparaumu,INUS,PSG013262,1980,{574A6FE7-CC61-4D17-86B1-7BB3994C5D6D},35.3794315528855
13260160,KWWN007466,KWWN007862,KWWP006896,Wastewater,WWRM,RCON,,375,1.54175579,Waikanae,INUS,20040213084812,2002,{57716185-0773-4466-A25F-E8D5024C7D87},1.54149211614437
13260161,KWWN007326,KWWN010282,KWWP007071,Wastewater,WWRM,AC,,100,262.62578555,Paraparaumu,INUS,PSR00045,1980,{577F5AA1-5D09-42BC-A4EE-4DBE0C61F901},262.625466493407
13260162,KWWN006726,KWWN004090,KWWP006111,Wastewater,WWRM,AC,,100,153.04301721,Paraparaumu,INUS,PSR00112,1980,{57805B2A-2838-4D1D-934F-57225E430E3B},153.04359261098
13260163,KWWN006270,KWWN006271,KWWP004794,Wastewater,WWMN,PVC,,150,66.62822077,Otaki,INUS,20120424104329,2000,{5800639B-4641-4282-9938-460B8D99FA3F},66.6279590709599
13260164,KWWN006925,KWWN010229,KWWP005830,Wastewater,WWMN,UPVC,,150,8.0988724,Paraparaumu,INUS,20100416160303,2007,{5803216F-3F54-4E80-BBE5-07B0D2763AC2},8.0987431736629
13260165,KWWN006742,KWWN006278,KWWP006243,Wastewater,WWMN,UNK,,,11.67820042,Paraparaumu,INUS,20120427140825,,{581D9CB5-49D4-4BD8-9E26-FE3D29454215},11.6776230449162
13260166,KWWN006671,KWWN006672,KWWP005176,Wastewater,WWMN,UNK,,,14.76691664,Paraparaumu,INUS,20120427133524,,{588E3436-D71F-443B-AF34-C108D6AAB39F},14.7664155430472
13260167,KWWN006774,KWWN006380,KWWP006420,Wastewater,UNK,AC,,200,8.97347015,Waikanae,ABAN,WSR00005,1975,{588E9942-5382-4397-A33A-60E5AE7CAF1D},8.97324112018766
13260168,KWWN006490,KWWN003221,KWWP004660,Wastewater,WWMN,AC,,150,5.73462747,Paraparaumu,INUS,PSR00050,1980,{58A11FE8-63E6-4C17-A1C0-A70621B5E9B0},5.73504812481728
13260169,KWWN007469,KWWN007471,KWWP006923,Wastewater,WWRM,HDPE,,300,0.84382235,Waikanae,INUS,20040213090412,2002,{59115BC7-8F21-4637-9221-98FFCA8D80E6},0.843602395136719
13260170,KWWN007521,KWWN000558,KWWP006888,Wastewater,WWMN,EW,,150,1.54726297,Otaki,INUS,,1980,{596918D6-8E0D-4AF8-9DBA-3EF557391E74},1.54641035923407
13260171,KWWN007001,KWWN007004,KWWP006547,Wastewater,WWOT,UNK,,,0.71112095,Otaki,INUS,,,{596B75CA-1989-4FA7-BCB9-5F896C041C22},0.711120946259184
13260172,KWWN006704,KWWN006382,KWWP005805,Wastewater,WWRM,AC,,100,3.72689774,Waikanae,INUS,20121211110540,2012,{59C65948-792E-48C0-B3F2-35F6CE4BD971},3.72626797225583
13260173,KWWN007166,KWWN007167,KWWP006652,Wastewater,WWOT,UNK,,,0.66755749,Paraparaumu,INUS,,,{59F53E07-3C21-4AC0-91B6-CDEA8D36A953},0.667557487434844
13260174,KWWN007083,KWWN006391,KWWP006598,Wastewater,WWOT,UNK,,,0.73101847,Waikanae,INUS,,,{5A069C78-D2CF-4EC6-BE6C-7A7757D63FC9},0.731018467272816
13260175,KWWN006219,KWWN006218,KWWP005120,Wastewater,WWMN,PVC,,150,3.7409948,Paraparaumu,INUS,2011091214077,2011,{5A10E805-6BDA-472C-88F2-C837BF3E4734},3.7416059224505
13260176,KWWN007662,KWWN000562,KWWP000141,Wastewater,WWMN,AC,,150,53.17635647,Otaki,INUS,OSG00155,1980,{5A631EE0-B6EE-432D-AA71-A35E4CD051C3},53.1759052576584
13260177,KWWN006274,KWWN006273,KWWP005804,Wastewater,WWMN,RCON,,600,78.50577927,Paraparaumu,INUS,20120427114828,,{5B4954C7-7F8D-494B-9989-0CF064D0A8BD},78.5051635660477
13260178,KWWN007578,KWWN007582,KWWP006963,Wastewater,WWRM,UNK,,,0.65088321,Waikanae,INUS,,2014,{5B61D7EE-E511-4243-9677-C3670CE1F22C},0.650189203484937
13260179,KWWN007293,KWWN003084,KWWP004626,Wastewater,UNK,PVC,,80,298.37220313,Paraparaumu,ABAN,PSR00016,2000,{5B7DDA93-8A05-4199-8CB0-D58004593093},298.372285423956
13260180,KWWN007000,KWWN006395,KWWP006545,Wastewater,WWOT,UNK,,,2.25369202,Otaki,INUS,,,{5B7F74C0-36C5-4B35-A6B6-7B4401D426B4},2.25369201671053
13260181,KWWN007403,KWWN002437,KWWP006106,Wastewater,WWRM,AC,,100,248.91425526,Paraparaumu,INUS,PSR00107,1980,{5BA6FCDA-86E2-4C04-8A24-E4AE7CD0530E},248.913407899415
13260182,KWWN006893,KWWN006894,KWWP006487,Wastewater,WWOT,UNK,,,0.5680088,Otaki,INUS,,,{5BCD9FDD-CBF2-4472-82B2-CDD397F8D2D2},0.568008803056258
13260183,KWWN006450,KWWN004583,KWWP004596,Wastewater,WWRM,PVC,,150,444.01250542,Paraparaumu,ABAN,PSR00008,2001,{5BEB74C7-87B7-476B-AE99-4E0D4970C694},444.012081316851
13260184,KWWN007577,KWWN007574,KWWP006954,Wastewater,WWRM,STEEL,,200,5.88312288,Waikanae,INUS,,2014,{5BF25439-2370-4F39-BE43-2E66B85917BB},5.88311159238155
13260185,KWWN006656,KWWN006654,KWWP005166,Wastewater,WWMN,UNK,,,25.99281813,Paraparaumu,INUS,20120427132011,,{5C148863-804C-4064-84FF-13B90756045C},25.9932171535839
13260186,KWWN006539,KWWN004925,KWWP002155,Wastewater,WWMN,AC,,150,26.58321184,Paraparaumu,INUS,PSG01743,1981,{5CB02729-E721-46DC-A7D3-B88D4E608B5D},26.5837663260022
13260187,KWWN006356,KWWN004719,KWWP005522,Wastewater,WWMN,UPVC,,150,29.59373057,Paraparaumu,INUS,20120727154731,2011,{5D0A478F-51B2-4E2F-924C-1F44C158129D},29.5936225059092
13260188,KWWN006234,KWWN001402,KWWP004952,Wastewater,WWMN,AC,,150,8.80230195,Waikanae,INUS,20050905160745,1980,{5D1FBB4E-081B-46CE-B8CA-E0B0793ED7BD},8.80237297493322
13260189,KWWN007127,KWWN004405,KWWP004662,Wastewater,WWRM,AC,,225,1642.387273,Paraparaumu,INUS,PSR00052,1981,{5DA6FC8C-AC02-4726-9980-7F7F1C059734},1642.38677397223
13260190,KWWN007857,KWWN004140,KWWP007048,Wastewater,WWMN,PVC,,150,8.02228108,Paraparaumu,PRV,,2003,{5E6CF585-E5EC-4188-BBDD-45D3A5DFD0ED},8.0230393241425
13260191,KWWN006803,KWWN006804,KWWP006438,Wastewater,WWOT,UNK,,,1.24577887,Otaki,INUS,,,{5EA82AB1-56DD-461A-8DB8-850F02A2085B},1.24577887277874
13260192,KWWN006547,KWWN004334,KWWP002595,Wastewater,WWMN,AC,,150,62.89654747,Paraparaumu,INUS,PSG02372,1980,{5EFDD644-DBE0-4B1B-B07A-14012E63E09D},62.8972680646466
13260193,KWWN007517,KWWN007516,KWWP006882,Wastewater,WWMN,UPVC,,150,18.55765036,Paraparaumu,PRV,,2013,{5F2B60C8-21CC-4583-A08E-BC4B795067C2},18.5577100142836
13260194,KWWN007143,KWWN003861,KWWP004628,Wastewater,WWRM,AC,,225,698.6446874,Paraparaumu,INUS,PSR00018,1979,{5F425444-261B-4178-977F-FAF8B905C049},698.644536333358
13260195,KWWN007842,KWWN007839,KWWP007082,Wastewater,WWRM,HDPE,,180,150.14697994,Waikanae,INUS,,2017,{5F48DA2C-D3B8-479F-8A84-003AFB3BA3E1},150.146946256449
13260196,KWWN006659,KWWN006660,KWWP005169,Wastewater,WWMN,RCON,,600,67.72688663,Paraparaumu,INUS,20120427132317,,{5F8114E5-E68F-40FE-B78E-F66877319002},67.7259136911394
13260197,KWWN007182,KWWN007184,KWWP006661,Wastewater,WWOT,UNK,,,0.74672619,Paraparaumu,INUS,,,{5FBEAC55-7DB1-4D68-B789-0B6C3349DAA6},0.746726188200562
13260198,KWWN007479,KWWN001339,KWWP003560,Wastewater,WWMN,AC,,150,41.51512162,Waikanae,INUS,WSG00866,1980,{6055026A-3F8A-4936-90E9-B8C57EB33601},41.5150971206012
13260199,KWWN007314,KWWN007315,KWWP006819,Wastewater,WWOT,UNK,,,0.46948127,Paraparaumu,INUS,,,{611C17AF-EEA8-4D53-8B1B-27B307C7DE1E},0.468744066636856
13260200,KWWN006545,KWWN004138,KWWP002449,Wastewater,WWMN,AC,,150,3.32225117,Paraparaumu,PRV,PSG02126,1976,{616BE269-9675-42D4-BC70-108C3EAAF9D0},3.32134581106989
