Geo Point;Geo Shape;GID;DIAMETRE;MATERIAU;DATEPOSE;RADIER;ZSURF;EXPLOIT;NUMERO
47.4304939834, -0.5515401894;"{""coordinates"": [-0.5515401894, 47.4304939834], ""type"": ""Point""}";1755;1000;BETON;1991-05-01;33.36;35;ANGERS LOIRE METROPOLE;35423
47.460945223, -0.6626237534;"{""coordinates"": [-0.6626237534, 47.460945223], ""type"": ""Point""}";1760;1000;BETON;1991-08-01;66.14;67.91;ANGERS LOIRE METROPOLE;35428
47.470752156, -0.4952093824;"{""coordinates"": [-0.4952093824, 47.470752156, 0], ""type"": ""Point""}";1762;1000;BETON;1976-07-01;39.8;41.44;ANGERS LOIRE METROPOLE;35430
47.468859376, -0.4954172542;"{""coordinates"": [-0.4954172542, 47.468859376, 0], ""type"": ""Point""}";1450;1000;BETON;1973-02-01;43.41;44.96;ANGERS LOIRE METROPOLE;35090
47.5244112263, -0.5254203169;"{""coordinates"": [-0.5254203169, 47.5244112263, 0], ""type"": ""Point""}";1451;1000;BETON;2003-04-01;21.68;22.68;ANGERS LOIRE METROPOLE;35092
47.4241390864, -0.5658727481;"{""coordinates"": [-0.5658727481, 47.4241390864, 0], ""type"": ""Point""}";1566;1000;BETON;1989-10-01;27.3;28.76;ANGERS LOIRE METROPOLE;35213
47.4422539888, -0.4847640215;"{""coordinates"": [-0.4847640215, 47.4422539888, 0], ""type"": ""Point""}";1570;1000;BETON;1994-05-01;17.89;19.57;ANGERS LOIRE METROPOLE;35218
47.4859455317, -0.5207427865;"{""coordinates"": [-0.5207427865, 47.4859455317, 0], ""type"": ""Point""}";1571;1000;BETON;1974-09-01;40.05;41.9;ANGERS LOIRE METROPOLE;35219
47.5168925751, -0.472118673;"{""coordinates"": [-0.472118673, 47.5168925751], ""type"": ""Point""}";1577;1000;BETON;2004-10-01;34.7;36.23;ANGERS LOIRE METROPOLE;35226
47.5427259397, -0.6758064134;"{""coordinates"": [-0.6758064134, 47.5427259397, 0], ""type"": ""Point""}";1580;1000;BETON;2000-01-01;86.33;88.09;ANGERS LOIRE METROPOLE;35229
47.4430124571, -0.4892432098;"{""coordinates"": [-0.4892432098, 47.4430124571], ""type"": ""Point""}";1585;1000;BETON;1977-06-01;20.42;24.62;ANGERS LOIRE METROPOLE;35235
47.5837519901, -0.4183568127;"{""coordinates"": [-0.4183568127, 47.5837519901], ""type"": ""Point""}";639;1000;BETON;2003-06-01;51.48;53.31;ANGERS LOIRE METROPOLE;34212
47.4429452975, -0.480736725;"{""coordinates"": [-0.480736725, 47.4429452975], ""type"": ""Point""}";648;1000;BETON;1982-08-01;18.6;20.07;ANGERS LOIRE METROPOLE;34222
47.4665625111, -0.622586234;"{""coordinates"": [-0.622586234, 47.4665625111], ""type"": ""Point""}";653;1000;BETON;1979-01-01;64.21;68.63;ANGERS LOIRE METROPOLE;34227
47.4214257659, -0.566441973;"{""coordinates"": [-0.566441973, 47.4214257659, 0], ""type"": ""Point""}";657;1000;BETON;1996-05-01;28.06;29.78;ANGERS LOIRE METROPOLE;34232
47.4200803478, -0.5738424712;"{""coordinates"": [-0.5738424712, 47.4200803478, 0], ""type"": ""Point""}";658;1000;BETON;2003-05-01;24.29;25.76;ANGERS LOIRE METROPOLE;34233
47.4483919379, -0.5493310868;"{""coordinates"": [-0.5493310868, 47.4483919379], ""type"": ""Point""}";43061;1000;BETON;;0;0;;754441
47.443231524, -0.5059892171;"{""coordinates"": [-0.5059892171, 47.443231524], ""type"": ""Point""}";1484;1000;BETON;1987-06-01;23.91;25.03;Inconnu;35128
47.4797721673, -0.5633311114;"{""coordinates"": [-0.5633311114, 47.4797721673, 0], ""type"": ""Point""}";1520;1000;BETON;2007-02-01;38.12;39.72;ANGERS LOIRE METROPOLE;35165
47.4511676004, -0.6108027747;"{""coordinates"": [-0.6108027747, 47.4511676004], ""type"": ""Point""}";1522;1000;BETON;1987-03-01;58.64;60.2;ANGERS LOIRE METROPOLE;35167
47.5256185413, -0.5920332227;"{""coordinates"": [-0.5920332227, 47.5256185413], ""type"": ""Point""}";1524;1000;BETON;1999-04-01;31.15;33.48;ANGERS LOIRE METROPOLE;35170
47.439549713, -0.6087758413;"{""coordinates"": [-0.6087758413, 47.439549713, 0], ""type"": ""Point""}";1528;1000;BETON;1950-01-01;36.98;38.84;ANGERS LOIRE METROPOLE;35174
47.4730320332, -0.6396579946;"{""coordinates"": [-0.6396579946, 47.4730320332], ""type"": ""Point""}";1533;1000;BETON;1992-10-01;61.17;63.06;ANGERS LOIRE METROPOLE;35179
47.4839698191, -0.5678603134;"{""coordinates"": [-0.5678603134, 47.4839698191, 0], ""type"": ""Point""}";1538;1000;BETON;1981-04-01;45.18;46.73;ANGERS LOIRE METROPOLE;35184
47.4177789899, -0.6141232132;"{""coordinates"": [-0.6141232132, 47.4177789899, 0], ""type"": ""Point""}";1544;1000;BETON;1995-09-01;20.36;21.77;ANGERS LOIRE METROPOLE;35190
47.5590762417, -0.4336719981;"{""coordinates"": [-0.4336719981, 47.5590762417], ""type"": ""Point""}";1268;1000;BETON;2006-03-01;39.4;42;ANGERS LOIRE METROPOLE;34891
47.4463254057, -0.4664954145;"{""coordinates"": [-0.4664954145, 47.4463254057, 0], ""type"": ""Point""}";1272;1000;BETON;1950-01-01;18.97;20.12;ANGERS LOIRE METROPOLE;34896
47.4588179036, -0.5452222387;"{""coordinates"": [-0.5452222387, 47.4588179036], ""type"": ""Point""}";1279;1000;BETON;1969-10-01;35.28;37.13;ANGERS LOIRE METROPOLE;34905
47.4718029059, -0.6197141133;"{""coordinates"": [-0.6197141133, 47.4718029059], ""type"": ""Point""}";1281;1000;BETON;1991-01-01;52.8;54.87;ANGERS LOIRE METROPOLE;34907
47.5281898784, -0.7471919804;"{""coordinates"": [-0.7471919804, 47.5281898784], ""type"": ""Point""}";1289;1000;BETON;1997-06-01;62.6;64.68;ANGERS LOIRE METROPOLE;34915
47.5054715606, -0.6088762684;"{""coordinates"": [-0.6088762684, 47.5054715606, 0], ""type"": ""Point""}";1599;1000;BETON;1982-01-01;42.51;44.83;ANGERS LOIRE METROPOLE;35250
47.556498921, -0.4252479449;"{""coordinates"": [-0.4252479449, 47.556498921], ""type"": ""Point""}";1603;1000;BETON;1967-01-01;27.83;28.88;ANGERS LOIRE METROPOLE;35254
47.474150739, -0.4936119667;"{""coordinates"": [-0.4936119667, 47.474150739, 0], ""type"": ""Point""}";1606;1000;BETON;1950-01-01;36.29;39.64;ANGERS LOIRE METROPOLE;35259
47.4604935759, -0.4814952408;"{""coordinates"": [-0.4814952408, 47.4604935759], ""type"": ""Point""}";786;1000;BETON;1995-04-01;33.72;35.5;ANGERS LOIRE METROPOLE;34370
47.4398677303, -0.6085289524;"{""coordinates"": [-0.6085289524, 47.4398677303, 0], ""type"": ""Point""}";790;1000;BETON;1950-01-01;34.79;36.12;ANGERS LOIRE METROPOLE;34374
47.4390795064, -0.4936339881;"{""coordinates"": [-0.4936339881, 47.4390795064, 0], ""type"": ""Point""}";354;1000;BETON;1973-01-01;20.47;21.77;ANGERS LOIRE METROPOLE;33905
47.4920158755, -0.49075708;"{""coordinates"": [-0.49075708, 47.4920158755, 0], ""type"": ""Point""}";358;1000;BETON;2006-04-01;24.93;28.68;ANGERS LOIRE METROPOLE;33909
47.5291917349, -0.7449678241;"{""coordinates"": [-0.7449678241, 47.5291917349], ""type"": ""Point""}";360;1000;BETON;1978-01-01;66.59;67.65;ANGERS LOIRE METROPOLE;33911
47.3986717987, -0.5330263125;"{""coordinates"": [-0.5330263125, 47.3986717987], ""type"": ""Point""}";830;1000;BETON;1987-09-01;39.37;40.92;ANGERS LOIRE METROPOLE;34419
47.5229937718, -0.442259493;"{""coordinates"": [-0.442259493, 47.5229937718], ""type"": ""Point""}";832;1000;BETON;1981-10-01;0;0;ANGERS LOIRE METROPOLE;34421
47.4456550638, -0.5100818362;"{""coordinates"": [-0.5100818362, 47.4456550638], ""type"": ""Point""}";834;1000;BETON;1950-01-01;25.07;26.19;Inconnu;34424
47.4606297081, -0.5989289201;"{""coordinates"": [-0.5989289201, 47.4606297081, 0], ""type"": ""Point""}";835;1000;BETON;1988-04-01;0;0;ANGERS LOIRE METROPOLE;34425
47.5049248007, -0.6033466792;"{""coordinates"": [-0.6033466792, 47.5049248007], ""type"": ""Point""}";836;1000;BETON;1981-01-01;41.67;43.68;ANGERS LOIRE METROPOLE;34426
47.4528095818, -0.5169190675;"{""coordinates"": [-0.5169190675, 47.4528095818, 0], ""type"": ""Point""}";571;1000;BETON;1978-01-01;36.88;38.71;ANGERS LOIRE METROPOLE;34136
47.528134702, -0.4439770315;"{""coordinates"": [-0.4439770315, 47.528134702], ""type"": ""Point""}";870;1000;BETON;1986-07-01;36.54;0;ANGERS LOIRE METROPOLE;34463
47.4859493423, -0.5778421656;"{""coordinates"": [-0.5778421656, 47.4859493423, 0], ""type"": ""Point""}";880;1000;BETON;1994-06-01;47.52;0;ANGERS LOIRE METROPOLE;34474
47.4225179767, -0.5590521651;"{""coordinates"": [-0.5590521651, 47.4225179767, 0], ""type"": ""Point""}";882;1000;BETON;1975-10-01;29.26;30.8;ANGERS LOIRE METROPOLE;34476
47.4818642233, -0.5560362572;"{""coordinates"": [-0.5560362572, 47.4818642233], ""type"": ""Point""}";883;1000;BETON;1975-11-01;18.84;20.56;ANGERS LOIRE METROPOLE;34477
47.474119004, -0.6891392195;"{""coordinates"": [-0.6891392195, 47.474119004, 0], ""type"": ""Point""}";1666;1000;BETON;1970-01-01;60.08;62.23;ANGERS LOIRE METROPOLE;35324
47.4086640116, -0.6242899062;"{""coordinates"": [-0.6242899062, 47.4086640116], ""type"": ""Point""}";1307;1000;BETON;1999-03-01;39.08;39.96;ANGERS LOIRE METROPOLE;34933
47.4875513314, -0.5160006027;"{""coordinates"": [-0.5160006027, 47.4875513314, 0], ""type"": ""Point""}";1312;1000;BETON;1950-01-01;0;0;ANGERS LOIRE METROPOLE;34938
47.4735064759, -0.4806203963;"{""coordinates"": [-0.4806203963, 47.4735064759, 0], ""type"": ""Point""}";1313;1000;BETON;2001-01-01;0;0;ANGERS LOIRE METROPOLE;34939
47.4841483957, -0.524911989;"{""coordinates"": [-0.524911989, 47.4841483957, 0], ""type"": ""Point""}";1320;1000;BETON;1950-01-01;0;0;ANGERS LOIRE METROPOLE;34947
47.3993484138, -0.5212689591;"{""coordinates"": [-0.5212689591, 47.3993484138], ""type"": ""Point""}";711;1000;BETON;2003-01-01;27.35;28.88;ANGERS LOIRE METROPOLE;34290
47.4913431975, -0.4252241961;"{""coordinates"": [-0.4252241961, 47.4913431975, 0], ""type"": ""Point""}";712;1000;BETON;1982-03-01;35.11;36.81;ANGERS LOIRE METROPOLE;34291
47.4370051418, -0.4867888655;"{""coordinates"": [-0.4867888655, 47.4370051418, 20.79], ""type"": ""Point""}";630;1000;BETON;1990-02-01;19.54;20.79;Inconnu;34202
47.5131338495, -0.5933796739;"{""coordinates"": [-0.5933796739, 47.5131338495, 0], ""type"": ""Point""}";634;1000;BETON;2005-06-01;48.32;50.5;ANGERS LOIRE METROPOLE;34206
47.50386169, -0.5942462307;"{""coordinates"": [-0.5942462307, 47.50386169, 0], ""type"": ""Point""}";637;1000;BETON;1970-01-01;44.46;45.88;ANGERS LOIRE METROPOLE;34210
47.5038103187, -0.6078163334;"{""coordinates"": [-0.6078163334, 47.5038103187, 0], ""type"": ""Point""}";1251;1000;BETON;1982-01-01;37.4;38.65;ANGERS LOIRE METROPOLE;34872
47.5223925246, -0.4427189011;"{""coordinates"": [-0.4427189011, 47.5223925246], ""type"": ""Point""}";1256;1000;BETON;1981-10-01;0;0;ANGERS LOIRE METROPOLE;34878
47.4544613999, -0.54643069;"{""coordinates"": [-0.54643069, 47.4544613999, 0], ""type"": ""Point""}";1266;1000;BETON;1986-01-01;33.42;35.03;ANGERS LOIRE METROPOLE;34889
47.4790263179, -0.5750373366;"{""coordinates"": [-0.5750373366, 47.4790263179], ""type"": ""Point""}";1125;1000;BETON;1976-03-01;46.13;47.88;ANGERS LOIRE METROPOLE;34735
47.4247812859, -0.5233292659;"{""coordinates"": [-0.5233292659, 47.4247812859], ""type"": ""Point""}";1126;1000;BETON;1988-06-01;20.27;21.54;ANGERS LOIRE METROPOLE;34736
47.4583653529, -0.5210353286;"{""coordinates"": [-0.5210353286, 47.4583653529], ""type"": ""Point""}";1669;600;PEHD;2015-05-01;38.05;38.81;ANGERS LOIRE METROPOLE;35328
47.398618651, -0.5102506712;"{""coordinates"": [-0.5102506712, 47.398618651], ""type"": ""Point""}";1674;1000;BETON;1983-01-01;33.18;34.48;COMMUNE DE SAINT MELAINE SUR AUBANCE;35333
47.4775455511, -0.5416486685;"{""coordinates"": [-0.5416486685, 47.4775455511, 0], ""type"": ""Point""}";180;1000;BETON;1969-01-01;0;0;ANGERS LOIRE METROPOLE;33719
47.4745193633, -0.5920464757;"{""coordinates"": [-0.5920464757, 47.4745193633], ""type"": ""Point""}";113;1000;BETON;2008-02-01;44.25;46.53;ANGERS LOIRE METROPOLE;33648
47.4713494182, -0.5577150155;"{""coordinates"": [-0.5577150155, 47.4713494182, 0], ""type"": ""Point""}";115;1000;BETON;1950-01-01;40.46;42.03;ANGERS LOIRE METROPOLE;33651
47.478347214, -0.5320434802;"{""coordinates"": [-0.5320434802, 47.478347214, 0], ""type"": ""Point""}";120;1000;BETON;2006-05-01;40.45;42.04;ANGERS LOIRE METROPOLE;33656
47.4904070903, -0.5884556276;"{""coordinates"": [-0.5884556276, 47.4904070903, 0], ""type"": ""Point""}";122;1000;BETON;2005-02-01;37.96;39.91;ANGERS LOIRE METROPOLE;33658
47.4630344307, -0.5993158046;"{""coordinates"": [-0.5993158046, 47.4630344307], ""type"": ""Point""}";126;1000;BETON;1979-01-01;25.59;27.82;ANGERS LOIRE METROPOLE;33662
47.4783542388, -0.6303860616;"{""coordinates"": [-0.6303860616, 47.4783542388], ""type"": ""Point""}";895;1000;BETON;1985-01-01;50.46;51.52;ANGERS LOIRE METROPOLE;34490
47.4638453131, -0.5316725694;"{""coordinates"": [-0.5316725694, 47.4638453131, 0], ""type"": ""Point""}";900;1000;BETON;2006-04-01;37.19;39.78;ANGERS LOIRE METROPOLE;34495
47.3970017771, -0.5077093575;"{""coordinates"": [-0.5077093575, 47.3970017771], ""type"": ""Point""}";903;1000;BETON;1983-01-01;35.62;37.26;COMMUNE DE SAINT MELAINE SUR AUBANCE;34499
47.4962090241, -0.5899035015;"{""coordinates"": [-0.5899035015, 47.4962090241], ""type"": ""Point""}";1085;1000;BETON;1972-01-01;47.18;48.56;ANGERS LOIRE METROPOLE;34693
47.5274322159, -0.6029089751;"{""coordinates"": [-0.6029089751, 47.5274322159], ""type"": ""Point""}";1094;1000;BETON;1983-01-01;40.74;42.09;ANGERS LOIRE METROPOLE;34702
47.5161343656, -0.6706852772;"{""coordinates"": [-0.6706852772, 47.5161343656], ""type"": ""Point""}";1096;1000;BETON;1988-01-01;0;0;ANGERS LOIRE METROPOLE;34705
47.4240403347, -0.6077663997;"{""coordinates"": [-0.6077663997, 47.4240403347], ""type"": ""Point""}";1099;1000;BETON;1989-04-01;26.74;29.94;ANGERS LOIRE METROPOLE;34708
47.4406605342, -0.4993622058;"{""coordinates"": [-0.4993622058, 47.4406605342], ""type"": ""Point""}";1699;1000;BETON;1979-01-01;23.41;25.1;ANGERS LOIRE METROPOLE;35360
47.4592775782, -0.4925902997;"{""coordinates"": [-0.4925902997, 47.4592775782, 0], ""type"": ""Point""}";1700;1000;BETON;1950-01-01;25.33;26.98;ANGERS LOIRE METROPOLE;35361
47.4845047126, -0.5307295953;"{""coordinates"": [-0.5307295953, 47.4845047126, 0], ""type"": ""Point""}";1702;1000;BETON;1950-01-01;33.1;34.64;ANGERS LOIRE METROPOLE;35363
47.5315764963, -0.625894305;"{""coordinates"": [-0.625894305, 47.5315764963, 0], ""type"": ""Point""}";388;1000;BETON;1983-11-01;62.02;63.72;ANGERS LOIRE METROPOLE;33941
47.4649653657, -0.5256176134;"{""coordinates"": [-0.5256176134, 47.4649653657], ""type"": ""Point""}";390;1000;BETON;1982-05-01;37.17;38.7;ANGERS LOIRE METROPOLE;33943
47.4692562551, -0.533895602;"{""coordinates"": [-0.533895602, 47.4692562551], ""type"": ""Point""}";403;1000;BETON;2001-03-01;38.55;40.73;ANGERS LOIRE METROPOLE;33956
47.5589945517, -0.6729275444;"{""coordinates"": [-0.6729275444, 47.5589945517], ""type"": ""Point""}";404;1000;BETON;2004-04-01;53.43;55.33;ANGERS LOIRE METROPOLE;33957
47.4588248616, -0.5619456944;"{""coordinates"": [-0.5619456944, 47.4588248616], ""type"": ""Point""}";406;1000;BETON;1982-03-01;42.23;43.38;ANGERS LOIRE METROPOLE;33959
47.4384820938, -0.5119378284;"{""coordinates"": [-0.5119378284, 47.4384820938, 24.19], ""type"": ""Point""}";418;1000;BETON;1950-01-01;23.12;24.19;ANGERS LOIRE METROPOLE;33975
47.49237575, -0.5254609404;"{""coordinates"": [-0.5254609404, 47.49237575, 0], ""type"": ""Point""}";435;1000;BETON;1969-01-01;0;0;ANGERS LOIRE METROPOLE;33992
47.5258570135, -0.4408966532;"{""coordinates"": [-0.4408966532, 47.5258570135], ""type"": ""Point""}";437;1000;BETON;1974-01-01;0;0;ANGERS LOIRE METROPOLE;33994
47.4899392006, -0.5937996006;"{""coordinates"": [-0.5937996006, 47.4899392006], ""type"": ""Point""}";444;1000;BETON;2005-03-01;34.92;37.34;ANGERS LOIRE METROPOLE;34002
47.4724768984, -0.6213966286;"{""coordinates"": [-0.6213966286, 47.4724768984], ""type"": ""Point""}";446;1000;BETON;1982-01-01;53.15;55.16;ANGERS LOIRE METROPOLE;34004
47.4670292698, -0.5524323343;"{""coordinates"": [-0.5524323343, 47.4670292698, 0], ""type"": ""Point""}";1704;1000;BETON;2008-12-01;44.33;46.29;ANGERS LOIRE METROPOLE;35366
47.5100790558, -0.6066795884;"{""coordinates"": [-0.6066795884, 47.5100790558, 0], ""type"": ""Point""}";1707;1000;BETON;1994-01-01;45.36;47.65;ANGERS LOIRE METROPOLE;35371
47.4965661927, -0.4380471952;"{""coordinates"": [-0.4380471952, 47.4965661927, 0], ""type"": ""Point""}";135;1000;BETON;1998-04-01;31.44;33.3;ANGERS LOIRE METROPOLE;33671
47.4768339656, -0.5433331546;"{""coordinates"": [-0.5433331546, 47.4768339656, 0], ""type"": ""Point""}";139;1000;BETON;1997-01-01;20.09;23.01;ANGERS LOIRE METROPOLE;33675
47.4487859375, -0.4566766063;"{""coordinates"": [-0.4566766063, 47.4487859375, 0], ""type"": ""Point""}";140;1000;BETON;1999-01-01;21.77;22.82;ANGERS LOIRE METROPOLE;33676
47.4378972929, -0.5199631648;"{""coordinates"": [-0.5199631648, 47.4378972929, 22.52], ""type"": ""Point""}";1621;1000;BETON;1950-01-01;20.8;22.52;ANGERS LOIRE METROPOLE;35275
47.5287346289, -0.7513741812;"{""coordinates"": [-0.7513741812, 47.5287346289, 0], ""type"": ""Point""}";1622;1000;BETON;1976-01-01;68.07;69.31;ANGERS LOIRE METROPOLE;35276
47.4576556177, -0.6681981218;"{""coordinates"": [-0.6681981218, 47.4576556177], ""type"": ""Point""}";2057;1000;BETON;2006-11-01;72.81;74.36;ANGERS LOIRE METROPOLE;35741
47.460386485, -0.5989351368;"{""coordinates"": [-0.5989351368, 47.460386485, 0], ""type"": ""Point""}";2059;1000;BETON;1988-04-01;0;0;ANGERS LOIRE METROPOLE;35743
47.4885754124, -0.5631775651;"{""coordinates"": [-0.5631775651, 47.4885754124, 0], ""type"": ""Point""}";2060;1000;BETON;1985-03-01;38.58;40.18;ANGERS LOIRE METROPOLE;35744
47.4524708794, -0.5379771993;"{""coordinates"": [-0.5379771993, 47.4524708794], ""type"": ""Point""}";2069;1000;BETON;1992-01-01;35.83;37.13;ANGERS LOIRE METROPOLE;35754
47.5104159464, -0.5902215652;"{""coordinates"": [-0.5902215652, 47.5104159464, 0], ""type"": ""Point""}";2073;1000;BETON;1979-01-01;53.96;55.33;ANGERS LOIRE METROPOLE;35758
47.4555704538, -0.5510985503;"{""coordinates"": [-0.5510985503, 47.4555704538], ""type"": ""Point""}";1296;1000;BETON;2008-06-01;32.29;33.7;ANGERS LOIRE METROPOLE;34922
47.4476854235, -0.4970686276;"{""coordinates"": [-0.4970686276, 47.4476854235, 0], ""type"": ""Point""}";1879;1000;BETON;1950-01-01;19.56;21.83;ANGERS LOIRE METROPOLE;35556
47.4439538075, -0.4836195958;"{""coordinates"": [-0.4836195958, 47.4439538075, 0], ""type"": ""Point""}";1890;1000;BETON;1991-01-01;17.03;20.27;ANGERS LOIRE METROPOLE;35568
47.4605580054, -0.4769376938;"{""coordinates"": [-0.4769376938, 47.4605580054], ""type"": ""Point""}";465;1000;BETON;2002-04-01;37.84;39.47;ANGERS LOIRE METROPOLE;34024
47.4743075474, -0.562787752;"{""coordinates"": [-0.562787752, 47.4743075474, 0], ""type"": ""Point""}";466;1000;BETON;2004-03-01;20.88;22.76;ANGERS LOIRE METROPOLE;34025
47.3993719448, -0.5343021941;"{""coordinates"": [-0.5343021941, 47.3993719448], ""type"": ""Point""}";469;1000;BETON;1985-01-01;36.83;37.98;ANGERS LOIRE METROPOLE;34028
47.424222582, -0.56466871;"{""coordinates"": [-0.56466871, 47.424222582, 0], ""type"": ""Point""}";183;1000;BETON;1989-10-01;28.55;30;ANGERS LOIRE METROPOLE;33723
47.4736200145, -0.5557355928;"{""coordinates"": [-0.5557355928, 47.4736200145], ""type"": ""Point""}";187;1000;BETON;1982-03-01;18.69;20.3;ANGERS LOIRE METROPOLE;33727
47.5379222574, -0.61873184;"{""coordinates"": [-0.61873184, 47.5379222574], ""type"": ""Point""}";1323;1000;BETON;1988-01-01;39.67;41.89;ANGERS LOIRE METROPOLE;34950
47.4844741979, -0.5175722242;"{""coordinates"": [-0.5175722242, 47.4844741979], ""type"": ""Point""}";1324;1000;BETON;1987-11-01;44.3;46.8;ANGERS LOIRE METROPOLE;34951
47.3656006289, -0.5220686366;"{""coordinates"": [-0.5220686366, 47.3656006289], ""type"": ""Point""}";1326;;X;1995-11-01;48.14;50;ANGERS LOIRE METROPOLE;34953
47.5034117779, -0.5984075848;"{""coordinates"": [-0.5984075848, 47.5034117779, 0], ""type"": ""Point""}";857;1000;BETON;1975-01-01;46.43;47.76;ANGERS LOIRE METROPOLE;34448
47.4920333236, -0.5227549627;"{""coordinates"": [-0.5227549627, 47.4920333236, 0], ""type"": ""Point""}";1365;1000;BETON;1969-01-01;0;0;ANGERS LOIRE METROPOLE;34993
47.4505616431, -0.5538909273;"{""coordinates"": [-0.5538909273, 47.4505616431, 0], ""type"": ""Point""}";1370;1000;BETON;1950-01-01;0;0;ANGERS LOIRE METROPOLE;34999
47.472387835, -0.553915239;"{""coordinates"": [-0.553915239, 47.472387835], ""type"": ""Point""}";1375;1000;BETON;2010-01-01;22.87;24.36;ANGERS LOIRE METROPOLE;35004
47.4893690929, -0.5035719392;"{""coordinates"": [-0.5035719392, 47.4893690929], ""type"": ""Point""}";1376;1000;BETON;1996-01-01;36.11;38.16;ANGERS LOIRE METROPOLE;35005
47.4759576663, -0.5629099392;"{""coordinates"": [-0.5629099392, 47.4759576663, 0], ""type"": ""Point""}";1385;1000;BETON;1971-02-01;31.54;33.15;ANGERS LOIRE METROPOLE;35015
47.4302853602, -0.7041182129;"{""coordinates"": [-0.7041182129, 47.4302853602, 0], ""type"": ""Point""}";1387;1000;BETON;2000-11-01;68.22;71.16;ANGERS LOIRE METROPOLE;35017
47.4551789829, -0.5491361234;"{""coordinates"": [-0.5491361234, 47.4551789829, 0], ""type"": ""Point""}";1389;1000;BETON;2007-07-01;31.93;33.37;ANGERS LOIRE METROPOLE;35019
47.5120162238, -0.5981458286;"{""coordinates"": [-0.5981458286, 47.5120162238, 0], ""type"": ""Point""}";892;1000;BETON;1991-01-01;54.46;55.88;ANGERS LOIRE METROPOLE;34487
47.4605793005, -0.5982178219;"{""coordinates"": [-0.5982178219, 47.4605793005, 0], ""type"": ""Point""}";1400;1000;BETON;1979-01-01;24.29;25.91;ANGERS LOIRE METROPOLE;35030
